Id;Importe
5171;75,63
5172;90,2
5173;154,84
5174;94,01
5175;100,87
5176;123,1
5177;135,11
5178;152,0
5179;56,45
5180;93,26
5181;150,48
5182;73,61
5183;182,26
5184;206,25
5185;131,77
5186;141,51
5187;181,7
5188;245,54
5189;261,21
5190;69,85
5191;180,17
5192;172,7
5193;71,87
5194;159,05
5195;160,32
5196;143,69
5197;504,4
5198;320,51
5199;69,14
5200;36,37
5201;145,58
5202;124,7
5203;83,08
5204;262,54
5205;60,68
5206;142,64
5207;268,05
5208;100,8
5209;141,33
5210;130,32
5211;276,51
5212;141,97
5213;271,76
5214;185,76
5215;192,98
5216;82,84
5217;60,6
5218;412,16
5219;48,2
5220;418,39
5221;94,77
5222;115,9
5223;64,16
5224;213,44
5225;40,9
5226;309,76
5227;215,17
5228;81,9
5229;128,4
5230;95,75
5231;175,07
5232;90,88
5233;50,97
5234;81,9
5235;74,97
5236;148,05
5237;86,62
5238;207,6
5239;94,77
5240;82,88
5241;52,43
5242;566,8
5243;112,13
5244;37,85
5245;145,18
5246;324,0
5247;174,1
5248;312,44
5249;115,68
5250;146,19
5251;108,08
5252;208,69
5253;72,04
5254;74,17
5255;236,58
5256;133,91
5257;64,16
5258;235,72
5259;126,06
5260;86,55
5261;119,89
5262;38,05
5263;172,8
5264;141,7
5265;111,59
5266;84,28
5267;224,4
5268;469,77
5269;76,47
5270;54,26
5271;148,58
5272;180,87
5273;153,54
5274;209,78
5275;120,99
5276;250,55
5277;50,66
5278;81,62
5279;78,5
5280;43,19
5281;66,31
5282;58,21
5283;33,48
5284;355,19
5285;95,63
5286;378,72
5287;170,2
5288;103,48
5289;83,22
5290;143,98
5291;73,01
5292;164,09
5293;58,95
5294;211,29
5295;65,99
5296;212,25
5297;282,26
5298;39,99
5299;147,39
5300;100,62
5301;157,9
5302;42,42
5303;125,75
5304;136,76
5305;215,23
5306;149,58
5307;424,69
5308;139,39
5309;164,42
5310;100,19
5311;102,96
5312;233,02
5313;49,96
5314;336,07
5315;66,51
5316;76,65
5317;543,76
5318;59,19
5319;107,88
5320;29,65
5321;88,57
5322;108,74
5323;57,66
5324;69,48
5325;148,3
5326;184,37
5327;78,37
5328;117,68
5329;98,26
5330;95,12
5331;80,95
5332;115,38
5333;120,68
5334;100,94
5335;183,69
5336;64,96
5337;303,89
5338;295,73
5339;105,14
5340;93,17
5341;178,04
5342;120,8
5343;109,89
5344;126,12
5345;184,68
5346;111,74
5347;363,77
5348;226,95
5349;158,23
5350;196,09
5351;114,54
5352;165,7
5353;114,57
5354;112,58
5355;154,6
5356;222,11
5357;122,68
5358;186,21
5359;138,58
5360;162,98
5361;83,09
5362;237,06
5363;141,68
5364;327,26
5365;83,62
5366;407,3
5367;142,21
5368;141,78
5369;139,51
5370;125,19
5371;102,02
5372;115,23
5373;104,05
5374;195,16
5375;40,27
5376;230,78
5377;52,39
5378;70,96
5379;299,65
5380;303,18
5381;42,38
5382;206,68
5383;85,77
5384;97,37
5385;35,16
5386;97,31
5387;231,0
5388;153,02
5389;239,41
5390;49,01
5391;33,08
5392;126,45
5393;406,62
5394;26,66
5395;125,18
5396;331,06
5397;81,36
5398;193,31
5399;93,94
5400;121,82
5401;87,53
5402;51,07
5403;38,71
5404;42,98
5405;80,65
5406;56,32
5407;177,95
5408;260,55
5409;221,52
5410;75,16
5411;69,0
5412;235,82
5413;219,14
5414;167,87
5415;94,19
5416;50,5
5417;34,81
5418;338,15
5419;61,59
5420;70,01
5421;110,1
5422;302,94
5423;69,02
5424;174,81
5425;118,27
5426;344,22
5427;75,46
5428;43,32
5429;110,16
5430;123,95
5431;173,01
5432;245,55
5433;164,79
5434;138,31
5435;48,07
5436;58,49
5437;61,36
5438;179,3
5439;126,98
5440;151,24
5441;225,0
5442;203,18
5443;65,3
5444;112,84
5445;342,54
5446;54,04
5447;85,75
5448;326,48
5449;96,12
5450;420,89
5451;218,29
5452;118,94
5453;42,98
5454;104,78
5455;87,42
5456;95,13
5457;101,87
5458;89,27
5459;141,92
5460;159,08
5461;244,43
5462;146,49
5463;150,53
5464;76,37
5465;99,06
5466;172,45
5467;256,5
5468;339,45
5469;146,09
5470;255,47
5471;253,08
5472;45,19
5473;58,74
5474;58,06
5475;281,18
5476;62,55
5477;84,46
5478;185,3
5479;233,16
5480;90,24
5481;28,37
5482;306,43
5483;152,0
5484;85,12
5485;121,95
5486;166,69
5487;235,87
5488;170,91
5489;428,76
5490;227,87
5491;81,92
5492;295,5
5493;35,51
5494;48,08
5495;289,56
5496;182,43
5497;61,48
5498;108,56
5499;113,95
5500;78,36
5501;57,31
5502;78,02
5503;270,99
5504;86,76
5505;174,68
5506;78,37
5507;165,72
5508;155,35
5509;95,25
5510;77,9
5511;101,91
5512;167,54
5513;49,03
5514;116,42
5515;37,95
5516;94,34
5517;230,75
5518;122,96
5519;90,21
5520;39,61
5521;346,8
5522;99,09
5523;116,34
5524;69,54
5525;139,9
5526;75,99
5527;72,71
5528;170,85
5529;406,38
5530;240,63
5531;105,24
5532;316,77
5533;80,63
5534;164,16
5535;223,75
5536;66,31
5537;445,3
5538;203,51
5539;59,76
5540;194,27
5541;63,28
5542;259,81
5543;159,55
5544;137,11
5545;65,93
5546;373,65
5547;42,73
5548;124,12
5549;141,55
5550;175,48
5551;159,15
5552;153,93
5553;301,25
5554;75,81
5555;408,32
5556;64,01
5557;130,63
5558;53,58
5559;243,53
5560;36,2
5561;132,9
5562;169,34
5563;154,77
5564;127,53
5565;112,44
5566;121,27
5567;91,29
5568;145,2
5569;49,99
5570;39,01
5571;25,86
5572;214,56
5573;111,83
5574;61,14
5575;212,8
5576;144,21
5577;90,32
5578;256,35
5579;47,21
5580;82,01
5581;48,92
5582;97,56
5583;87,64
5584;170,91
5585;105,54
5586;307,65
5587;53,28
5588;262,8
5589;95,55
5590;86,93
5591;82,62
5592;179,66
5593;124,35
5594;114,1
5595;99,58
5596;172,2
5597;138,02
5598;147,94
5599;90,6
5600;205,38
5601;66,5
5602;193,76
5603;189,97
5604;136,71
5605;162,28
5606;100,74
5607;152,51
5608;111,27
5609;276,8
5610;259,05
5611;188,63
5612;102,77
5613;255,3
5614;291,15
5615;155,46
5616;79,32
5617;327,6
5618;163,78
5619;137,62
5620;66,68
5621;277,69
5622;53,19
5623;95,88
5624;120,29
5625;272,94
5626;47,54
5627;259,67
5628;88,65
5629;247,1
5630;96,22
5631;179,23
5632;73,18
5633;79,94
5634;35,34
5635;195,36
5636;166,26
5637;226,52
5638;213,55
5639;117,15
5640;259,7
5641;139,79
5642;160,9
5643;77,03
5644;82,74
5645;53,57
5646;385,38
5647;119,73
5648;58,13
5649;200,52
5650;24,19
5651;82,63
5652;102,48
5653;154,7
5654;213,29
5655;52,97
5656;173,3
5657;77,43
5658;192,98
5659;78,96
5660;107,24
5661;74,01
5662;68,11
5663;179,92
5664;72,01
5665;71,95
5666;341,61
5667;246,0
5668;74,02
5669;133,02
5670;493,51
5671;329,59
5672;119,08
5673;170,41
5674;241,55
5675;162,82
5676;40,03
5677;149,37
5678;83,47
5679;268,55
5680;390,82
5681;91,14
5682;164,59
5683;219,75
5684;293,19
5685;125,59
5686;61,85
5687;192,68
5688;85,83
5689;112,55
5690;121,63
5691;123,13
5692;165,91
5693;157,54
5694;86,88
5695;48,64
5696;201,57
5697;256,38
5698;224,88
5699;70,46
5700;132,55
5701;184,76
5702;70,24
5703;225,89
5704;68,47
5705;477,73
5706;95,51
5707;140,51
5708;126,37
5709;199,86
5710;142,96
5711;100,49
5712;148,65
5713;43,69
5714;93,14
5715;205,64
5716;55,17
5717;109,42
5718;160,38
5719;73,61
5720;86,82
5721;172,59
5722;190,73
5723;161,39
5724;68,38
5725;158,65
5726;80,07
5727;47,69
5728;407,94
5729;166,56
5730;98,05
5731;91,37
5732;115,68
5733;174,33
5734;136,95
5735;54,09
5736;121,13
5737;106,76
5738;245,04
5739;88,26
5740;156,58
5741;118,38
5742;37,82
5743;93,63
5744;355,24
5745;132,48
5746;404,74
5747;41,89
5748;53,06
5749;212,32
5750;222,47
5751;72,96
5752;59,7
5753;56,3
5754;151,05
5755;130,92
5756;338,64
5757;96,45
5758;328,99
5759;170,05
5760;181,19
5761;176,67
5762;114,18
5763;79,23
5764;330,17
5765;50,94
5766;47,59
5767;153,36
5768;242,74
5769;74,83
5770;228,36
5771;194,32
5772;115,97
5773;40,84
5774;95,13
5775;203,27
5776;23,2
5777;420,5
5778;36,46
5779;352,24
5780;132,66
5781;299,51
5782;225,57
5783;199,79
5784;69,57
5785;167,02
5786;64,66
5787;144,74
5788;153,26
5789;25,24
5790;104,62
5791;101,79
5792;135,85
5793;87,12
5794;207,25
5795;75,5
5796;143,14
5797;125,74
5798;172,35
5799;177,7
5800;105,0
5801;142,17
5802;236,56
5803;27,5
5804;126,0
5805;262,31
5806;35,38
5807;63,64
5808;251,49
5809;154,58
5810;419,29
5811;107,98
5812;18,44
5813;254,5
5814;39,49
5815;549,58
5816;159,52
5817;223,35
5818;40,1
5819;81,29
5820;86,45
5821;222,81
5822;136,81
5823;31,05
5824;48,65
5825;107,5
5826;229,93
5827;248,54
5828;279,6
5829;87,57
5830;86,73
5831;153,08
5832;201,32
5833;55,69
5834;66,0
5835;103,27
5836;356,86
5837;154,52
5838;190,8
5839;42,7
5840;252,45
5841;92,69
5842;95,94
5843;209,51
5844;60,07
5845;166,44
5846;160,75
5847;57,03
5848;138,4
5849;95,28
5850;51,3
5851;248,07
5852;86,42
5853;201,71
5854;271,99
5855;48,09
5856;112,73
5857;157,68
5858;93,33
5859;56,01
5860;113,61
5861;222,22
5862;175,85
5863;47,73
5864;41,03
5865;87,23
5866;163,17
5867;57,11
5868;89,28
5869;86,22
5870;53,61
5871;147,33
5872;43,96
5873;122,45
5874;59,95
5875;252,35
5876;89,16
5877;205,55
5878;77,64
5879;49,58
5880;24,3
5881;123,78
5882;52,94
5883;57,52
5884;205,09
5885;137,9
5886;168,46
5887;101,22
5888;96,12
5889;79,02
5890;181,03
5891;123,76
5892;112,1
5893;51,37
5894;133,97
5895;412,42
5896;32,33
5897;67,39
5898;118,26
5899;328,41
5900;91,8
5901;59,97
5902;120,76
5903;221,92
5904;68,28
5905;72,01
5906;252,7
5907;91,17
5908;149,3
5909;58,31
5910;39,0
5911;280,47
5912;299,65
5913;343,64
5914;139,39
5915;176,51
5916;118,41
5917;191,74
5918;303,12
5919;71,65
5920;123,16
5921;127,94
5922;304,69
5923;86,07
5924;124,16
5925;251,6
5926;61,74
5927;227,86
5928;59,32
5929;131,43
5930;120,7
5931;232,68
5932;123,54
5933;134,84
5934;163,75
5935;93,59
5936;95,26
5937;120,72
5938;63,2
5939;99,66
5940;79,41
5941;77,78
5942;70,06
5943;58,28
5944;255,81
5945;104,25
5946;159,63
5947;104,39
5948;65,15
5949;175,69
5950;405,45
5951;372,78
5952;116,41
5953;113,88
5954;127,65
5955;95,66
5956;79,37
5957;46,87
5958;153,86
5959;130,65
5960;44,13
5961;68,97
5962;63,42
5963;81,98
5964;259,05
5965;109,48
5966;316,05
5967;69,98
5968;208,53
5969;89,09
5970;132,59
5971;138,64
5972;96,49
5973;51,8
5974;365,41
5975;210,55
5976;156,29
5977;124,03
5978;105,48
5979;213,88
5980;120,1
5981;137,17
5982;234,25
5983;133,58
5984;91,15
5985;100,13
5986;375,44
5987;105,09
5988;201,09
5989;57,05
5990;69,53
5991;44,43
5992;91,42
5993;70,07
5994;165,76
5995;60,67
5996;29,84
5997;66,85
5998;127,97
5999;121,78
6000;386,83
6001;189,14
6002;81,57
6003;71,83
6004;66,03
6005;68,33
6006;230,5
6007;95,3
6008;44,77
6009;25,09
6010;289,4
6011;180,27
6012;160,53
6013;513,7
6014;156,93
6015;81,07
6016;81,97
6017;117,8
6018;62,99
6019;509,6
6020;92,45
6021;97,53
6022;177,65
6023;76,42
6024;309,43
6025;118,35
6026;56,57
6027;130,39
6028;252,55
6029;204,01
6030;198,76
6031;91,78
6032;98,39
6033;238,9
6034;97,0
6035;173,24
6036;169,62
6037;55,72
6038;163,23
6039;180,46
6040;219,36
6041;157,16
6042;177,7
6043;46,83
6044;181,44
6045;133,81
6046;43,75
6047;46,09
6048;97,02
6049;192,54
6050;196,68
6051;207,73
6052;79,16
6053;113,78
6054;85,45
6055;200,04
6056;173,84
6057;105,93
6058;92,98
6059;138,69
6060;160,68
6061;158,61
6062;96,07
6063;187,41
6064;53,67
6065;60,59
6066;313,92
6067;170,78
6068;200,36
6069;107,94
6070;78,99
6071;166,53
6072;235,68
6073;205,17
6074;236,86
6075;25,76
6076;92,17
6077;264,91
6078;234,12
6079;103,37
6080;121,92
6081;71,33
6082;149,48
6083;158,18
6084;93,94
6085;42,93
6086;66,36
6087;83,45
6088;55,95
6089;305,33
6090;265,77
6091;19,43
6092;150,88
6093;225,3
6094;127,87
6095;165,38
6096;55,47
6097;144,03
6098;174,19
6099;70,72
6100;388,58
6101;67,2
6102;87,42
6103;102,53
6104;133,33
6105;110,14
6106;53,82
6107;59,17
6108;174,56
6109;227,44
6110;237,6
6111;64,08
6112;110,79
6113;47,42
6114;247,31
6115;182,73
6116;143,45
6117;304,39
6118;157,64
6119;90,4
6120;138,55
6121;73,27
6122;162,77
6123;135,59
6124;101,16
6125;63,58
6126;57,68
6127;230,15
6128;579,44
6129;267,93
6130;232,06
6131;41,42
6132;118,18
6133;219,82
6134;113,15
6135;83,74
6136;305,38
6137;70,1
6138;51,77
6139;163,19
6140;127,25
6141;79,58
6142;142,16
6143;49,48
6144;360,49
6145;120,99
6146;75,88
6147;205,34
6148;85,62
6149;35,21
6150;112,38
6151;80,44
6152;206,44
6153;70,18
6154;211,94
6155;43,66
6156;140,71
6157;113,11
6158;424,62
6159;144,87
6160;182,06
6161;73,47
6162;107,07
6163;61,2
6164;241,86
6165;123,31
6166;193,08
6167;53,57
6168;37,66
6169;71,57
6170;222,56
6171;44,85
6172;194,07
6173;182,04
6174;76,98
6175;100,62
6176;167,97
6177;97,99
6178;64,61
6179;96,35
6180;67,3
6181;307,0
6182;104,81
6183;112,82
6184;60,99
6185;302,05
6186;63,29
6187;169,04
6188;74,91
6189;208,53
6190;144,46
6191;117,3
6192;111,77
6193;182,91
6194;196,61
6195;121,2
6196;48,33
6197;231,4
6198;133,85
6199;319,7
6200;131,56
6201;114,06
6202;80,34
6203;139,25
6204;207,7
6205;143,85
6206;286,09
6207;186,66
6208;132,73
6209;87,78
6210;96,27
6211;73,13
6212;114,15
6213;63,9
6214;133,27
6215;99,28
6216;103,53
6217;252,78
6218;226,68
6219;370,14
6220;54,24
6221;159,48
6222;161,27
6223;276,31
6224;99,51
6225;422,33
6226;114,43
6227;107,74
6228;50,68
6229;100,48
6230;137,28
6231;92,56
6232;64,13
6233;165,41
6234;42,6
6235;80,1
6236;115,97
6237;68,96
6238;74,66
6239;160,67
6240;82,83
6241;233,41
6242;60,63
6243;50,17
6244;78,42
6245;306,6
6246;41,86
6247;111,66
6248;90,0
6249;133,73
6250;46,27
6251;198,48
6252;65,76
6253;44,84
6254;109,37
6255;222,27
6256;86,99
6257;162,38
6258;164,05
6259;119,39
6260;63,59
6261;259,44
6262;197,97
6263;77,12
6264;121,33
6265;865,91
6266;216,35
6267;149,86
6268;134,64
6269;73,95
6270;73,61
6271;434,91
6272;165,77
6273;205,84
6274;185,13
6275;122,73
6276;330,71
6277;75,0
6278;61,54
6279;163,21
6280;110,52
6281;67,2
6282;209,47
6283;250,9
6284;55,31
6285;153,47
6286;47,04
6287;116,14
6288;109,38
6289;177,37
6290;144,91
6291;211,32
6292;192,12
6293;61,68
6294;117,04
6295;103,83
6296;167,19
6297;311,0
6298;121,54
6299;302,0
6300;70,02
6301;39,33
6302;117,52
6303;142,37
6304;57,54
6305;44,37
6306;107,08
6307;62,08
6308;60,36
6309;208,26
6310;121,9
6311;172,84
6312;115,61
6313;135,7
6314;71,37
6315;184,94
6316;180,53
6317;266,2
6318;199,75
6319;90,51
6320;240,77
6321;123,58
6322;173,59
6323;32,22
6324;116,36
6325;103,7
6326;79,56
6327;162,02
6328;93,42
6329;141,87
6330;57,74
6331;92,13
6332;40,82
6333;84,93
6334;374,69
6335;244,64
6336;172,2
6337;244,0
6338;56,65
6339;203,83
6340;114,37
6341;45,23
6342;22,88
6343;502,9
6344;481,96
6345;58,66
6346;63,32
6347;94,41
6348;173,31
6349;92,67
6350;216,31
6351;396,36
6352;69,3
6353;112,67
6354;55,73
6355;337,98
6356;264,64
6357;58,02
6358;141,68
6359;180,66
6360;182,94
6361;273,74
6362;193,12
6363;41,05
6364;213,29
6365;113,47
6366;59,76
6367;249,25
6368;172,69
6369;73,35
6370;256,12
6371;108,49
6372;92,99
6373;94,15
6374;40,35
6375;185,78
6376;116,77
6377;96,64
6378;238,46
6379;30,13
6380;70,75
6381;68,37
6382;106,27
6383;290,57
6384;56,09
6385;177,0
6386;180,93
6387;115,96
6388;102,3
6389;73,55
6390;142,04
6391;131,96
6392;57,36
6393;430,04
6394;72,91
6395;77,71
6396;326,79
6397;122,58
6398;81,45
6399;72,18
6400;277,03
6401;125,3
6402;592,6
6403;92,14
6404;43,81
6405;153,46
6406;128,7
6407;210,73
6408;139,84
6409;227,81
6410;40,7
6411;201,78
6412;124,97
6413;44,82
6414;182,85
6415;98,88
6416;99,94
6417;100,9
6418;479,34
6419;135,22
6420;391,15
6421;164,44
6422;96,38
6423;213,95
6424;147,03
6425;91,78
6426;238,64
6427;172,38
6428;164,4
6429;89,19
6430;105,56
6431;72,47
6432;155,52
6433;119,65
6434;67,84
6435;475,96
6436;63,36
6437;112,91
6438;258,77
6439;119,71
6440;196,91
6441;67,71
6442;219,63
6443;72,72
6444;113,41
6445;188,55
6446;175,3
6447;111,56
6448;109,24
6449;108,96
6450;145,62
6451;235,67
6452;319,8
6453;78,48
6454;53,9
6455;272,2
6456;51,0
6457;143,34
6458;127,28
6459;80,83
6460;182,42
6461;111,99
6462;111,13
6463;94,06
6464;82,16
6465;122,39
6466;211,16
6467;169,31
6468;118,62
6469;119,14
6470;67,42
6471;91,71
6472;93,81
6473;242,12
6474;293,41
6475;389,33
6476;177,43
6477;90,26
6478;54,71
6479;82,42
6480;222,03
6481;97,74
6482;100,21
6483;94,0
6484;248,34
6485;69,56
6486;42,62
6487;90,66
6488;140,29
6489;145,53
6490;292,39
6491;134,7
6492;114,49
6493;355,81
6494;45,13
6495;121,49
6496;80,17
6497;299,37
6498;145,03
6499;150,11
6500;88,74
6501;79,69
6502;87,26
6503;111,53
6504;160,82
6505;124,25
6506;88,73
6507;111,06
6508;78,02
6509;81,44
6510;605,47
6511;74,22
6512;144,03
6513;23,49
6514;114,23
6515;215,32
6516;91,24
6517;92,98
6518;153,52
6519;98,92
6520;117,11
6521;125,0
6522;219,87
6523;53,18
6524;39,78
6525;53,49
6526;146,17
6527;485,37
6528;105,18
6529;159,8
6530;150,36
6531;123,43
6532;53,31
6533;228,2
6534;120,31
6535;128,53
6536;84,62
6537;314,07
6538;163,55
6539;67,74
6540;80,72
6541;126,72
6542;196,74
6543;210,59
6544;247,12
6545;368,04
6546;326,69
6547;191,3
6548;241,84
6549;211,12
6550;56,7
6551;66,95
6552;264,18
6553;157,21
6554;117,85
6555;105,87
6556;170,43
6557;319,11
6558;127,58
6559;61,7
6560;334,25
6561;136,49
6562;210,66
6563;203,91
6564;126,83
6565;106,69
6566;110,54
6567;93,18
6568;168,53
6569;134,19
6570;108,47
6571;94,85
6572;78,21
6573;47,18
6574;84,05
6575;101,19
6576;71,62
6577;119,59
6578;63,58
6579;62,82
6580;346,16
6581;165,96
6582;134,17
6583;182,26
6584;223,75
6585;45,99
6586;224,11
6587;101,05
6588;45,42
6589;447,67
6590;27,34
6591;114,77
6592;36,91
6593;277,07
6594;182,62
6595;158,28
6596;87,52
6597;147,39
6598;73,64
6599;90,78
6600;60,49
6601;148,13
6602;74,77
6603;189,87
6604;80,11
6605;176,75
6606;244,21
6607;26,36
6608;75,57
6609;195,93
6610;106,56
6611;156,67
6612;46,42
6613;251,18
6614;87,72
6615;219,52
6616;86,4
6617;111,4
6618;183,18
6619;133,05
6620;66,75
6621;72,14
6622;74,64
6623;101,17
6624;274,27
6625;165,22
6626;237,4
6627;62,06
6628;65,89
6629;80,56
6630;52,21
6631;71,85
6632;386,02
6633;576,27
6634;308,71
6635;41,05
6636;105,31
6637;125,33
6638;204,43
6639;211,97
6640;105,94
6641;104,94
6642;152,59
6643;82,35
6644;745,58
6645;212,25
6646;97,93
6647;229,83
6648;59,3
6649;147,63
6650;127,02
6651;48,12
6652;166,85
6653;207,56
6654;64,27
6655;66,23
6656;205,33
6657;134,26
6658;63,68
6659;320,29
6660;147,1
6661;97,61
6662;169,16
6663;93,66
6664;126,34
6665;99,35
6666;178,8
6667;48,24
6668;687,21
6669;131,69
6670;203,57
6671;110,31
6672;82,07
6673;100,27
6674;113,3
6675;71,57
6676;75,07
6677;61,65
6678;193,91
6679;106,39
6680;169,87
6681;91,32
6682;164,78
6683;255,91
6684;239,18
6685;127,88
6686;192,24
6687;156,9
6688;50,77
6689;168,8
6690;45,22
6691;25,94
6692;162,18
6693;55,76
6694;281,22
6695;91,01
6696;83,8
6697;81,34
6698;79,89
6699;104,69
6700;111,69
6701;305,48
6702;167,69
6703;72,8
6704;230,94
6705;100,81
6706;112,08
6707;199,14
6708;148,71
6709;50,23
6710;147,07
6711;277,38
6712;89,95
6713;635,47
6714;58,35
6715;50,18
6716;178,51
6717;149,75
6718;45,22
6719;102,47
6720;150,05
6721;46,41
6722;71,81
6723;49,7
6724;105,28
6725;135,48
6726;208,72
6727;414,26
6728;125,69
6729;147,87
6730;83,7
6731;82,12
6732;47,04
6733;40,83
6734;164,17
6735;93,31
6736;303,35
6737;34,37
6738;86,26
6739;279,57
6740;179,39
6741;157,14
6742;169,29
6743;96,99
6744;144,5
6745;60,1
6746;256,24
6747;141,64
6748;102,43
6749;82,07
6750;147,4
6751;305,94
6752;67,2
6753;134,17
6754;69,37
6755;187,14
6756;163,66
6757;124,91
6758;92,97
6759;250,9
6760;99,52
6761;64,99
6762;118,51
6763;244,28
6764;22,5
6765;168,25
6766;249,31
6767;31,93
6768;31,4
6769;115,95
6770;121,88
6771;75,56
6772;75,5
6773;84,96
6774;170,25
6775;132,11
6776;94,85
6777;118,75
6778;83,86
6779;310,31
6780;130,77
6781;56,49
6782;209,82
6783;103,54
6784;355,14
6785;152,52
6786;213,14
6787;100,31
6788;218,14
6789;148,69
6790;202,78
6791;190,81
6792;86,0
6793;90,17
6794;78,02
6795;179,89
6796;109,39
6797;124,45
6798;67,76
6799;122,96
6800;74,15
6801;168,92
6802;245,67
6803;355,52
6804;81,94
6805;152,07
6806;86,52
6807;53,13
6808;139,39
6809;53,4
6810;70,37
6811;297,81
6812;164,66
6813;115,67
6814;53,67
6815;275,63
6816;49,38
6817;100,14
6818;131,53
6819;57,94
6820;103,25
6821;105,17
6822;119,61
6823;73,68
6824;55,23
6825;52,92
6826;143,66
6827;60,29
6828;269,21
6829;23,74
6830;326,55
6831;121,5
6832;213,95
6833;183,51
6834;233,83
6835;94,05
6836;156,38
6837;238,63
6838;57,31
6839;62,49
6840;37,84
6841;62,38
6842;180,35
6843;281,9
6844;96,84
6845;140,01
6846;230,23
6847;159,47
6848;48,3
6849;68,56
6850;64,0
6851;152,45
6852;299,94
6853;161,49
6854;25,09
6855;54,64
6856;278,13
6857;167,05
6858;265,7
6859;256,39
6860;135,21
6861;116,16
6862;33,68
6863;125,08
6864;174,9
6865;121,09
6866;67,18
6867;280,0
6868;216,76
6869;86,91
6870;212,84
6871;55,98
6872;33,09
6873;279,63
6874;164,35
6875;101,83
6876;212,74
6877;286,24
6878;94,75
6879;60,7
6880;63,16
6881;373,85
6882;183,28
6883;88,78
6884;272,36
6885;41,92
6886;285,8
6887;98,59
6888;32,44
6889;129,59
6890;264,22
6891;263,18
6892;330,75
6893;46,03
6894;107,41
6895;324,61
6896;144,31
6897;282,24
6898;144,0
6899;71,98
6900;169,76
6901;142,5
6902;98,22
6903;189,57
6904;152,35
6905;146,9
6906;243,11
6907;214,48
6908;253,9
6909;247,33
6910;189,51
6911;184,41
6912;194,72
6913;97,6
6914;101,11
6915;103,38
6916;235,56
6917;160,2
6918;260,12
6919;85,69
6920;197,29
6921;184,57
6922;191,34
6923;145,9
6924;29,26
6925;134,65
6926;232,81
6927;115,23
6928;89,16
6929;57,14
6930;81,86
6931;25,6
6932;258,15
6933;80,33
6934;122,58
6935;136,61
6936;393,53
6937;63,52
6938;125,03
6939;143,22
6940;77,15
6941;70,37
6942;42,17
6943;224,76
6944;275,74
6945;189,99
6946;253,55
6947;81,31
6948;50,01
6949;283,52
6950;46,03
6951;115,17
6952;68,29
6953;151,86
6954;163,4
6955;119,96
6956;105,98
6957;306,0
6958;120,33
6959;192,1
6960;152,0
6961;247,38
6962;129,87
6963;202,89
6964;122,03
6965;33,42
6966;90,36
6967;84,5
6968;129,39
6969;164,71
6970;194,35
6971;91,85
6972;82,98
6973;54,27
6974;215,49
6975;157,81
6976;249,45
6977;74,09
6978;75,42
6979;134,7
6980;216,08
6981;89,01
6982;186,66
6983;213,95
6984;83,96
6985;118,67
6986;128,36
6987;92,49
6988;132,26
6989;60,63
6990;175,12
6991;103,96
6992;126,44
6993;116,47
6994;137,15
6995;215,59
6996;56,12
6997;34,43
6998;69,57
6999;78,26
7000;213,24
7001;187,06
7002;46,5
7003;57,81
7004;106,54
7005;62,41
7006;49,17
7007;56,97
7008;136,71
7009;34,56
7010;90,98
7011;105,76
7012;67,3
7013;113,91
7014;70,73
7015;41,51
7016;191,99
7017;81,01
7018;86,71
7019;354,7
7020;107,69
7021;70,97
7022;277,64
7023;320,62
7024;74,32
7025;96,15
7026;47,22
7027;206,87
7028;132,43
7029;57,31
7030;176,66
7031;98,11
7032;197,95
7033;118,95
7034;109,78
7035;33,99
7036;118,25
7037;166,46
7038;133,38
7039;110,76
7040;86,08
7041;301,52
7042;138,62
7043;215,92
7044;27,33
7045;109,04
7046;111,56
7047;104,51
7048;115,16
7049;103,96
7050;82,2
7051;263,4
7052;99,24
7053;181,0
7054;81,0
7055;166,2
7056;123,25
7057;97,2
7058;243,64
7059;218,9
7060;156,85
7061;63,58
7062;113,02
7063;283,62
7064;204,09
7065;257,24
7066;74,34
7067;131,35
7068;167,94
7069;178,41
7070;41,26
7071;82,5
7072;261,2
7073;124,95
7074;282,53
7075;154,23
7076;197,69
7077;128,67
7078;259,42
7079;363,15
7080;138,65
7081;77,26
7082;199,74
7083;94,49
7084;37,99
7085;673,44
7086;133,1
7087;70,83
7088;126,17
7089;179,74
7090;117,76
7091;80,82
7092;275,31
7093;125,32
7094;431,08
7095;59,54
7096;102,71
7097;185,26
7098;143,67
7099;65,09
7100;34,77
7101;164,24
7102;465,23
7103;142,87
7104;110,17
7105;292,74
7106;109,16
7107;149,22
7108;141,04
7109;63,35
7110;37,12
7111;225,22
7112;128,34
7113;182,75
7114;117,25
7115;199,92
7116;153,75
7117;193,14
7118;102,23
7119;53,42
7120;184,36
7121;164,94
7122;59,37
7123;78,89
7124;134,22
7125;80,07
7126;145,51
7127;479,0
7128;117,93
7129;184,01
7130;143,37
7131;55,55
7132;322,66
7133;229,69
7134;177,66
7135;170,22
7136;222,24
7137;85,55
7138;237,45
7139;43,01
7140;204,82
7141;450,87
7142;109,32
7143;199,39
7144;652,29
7145;64,4
7146;395,23
7147;21,14
7148;54,21
7149;292,41
7150;270,29
7151;205,0
7152;123,79
7153;201,38
7154;89,06
7155;146,23
7156;144,79
7157;350,54
7158;326,54
7159;54,56
7160;44,87
7161;211,63
7162;317,39
7163;161,2
7164;38,01
7165;66,88
7166;38,05
7167;48,45
7168;63,35
7169;103,82
